"","DayMonth","delta_cnrmcclm","delta_cnrmrca","delta_ecearthcclm","delta_ecearthhirham","delta_ecearthracmo","delta_ecearthrca","delta_hadgemrca","delta_ipslrca","delta_mpicclm","delta_mpirca","Baseline"
"101","04-10",13.5355862068966,4.24603448275862,15.4790689655172,5.32806896551724,6.13503448275862,6.83696551724138,2.12675862068965,1.82651724137931,30.6948965517241,13.3688965517241,145.546172413793
"102","04-11",12.7907586206897,3.99165517241379,14.2026206896552,4.74610344827586,5.42658620689655,6.6271724137931,1.66734482758621,1.65775862068966,30.3605517241379,12.487275862069,141.463103448276
"103","04-12",11.7632413793103,3.74824137931035,13.0923448275862,4.22606896551724,4.83379310344828,6.39220689655172,1.22531034482759,1.52968965517241,28.9944482758621,11.5000344827586,137.444620689655
"104","04-13",10.7984827586207,3.46065517241379,12.0559655172414,3.74368965517241,4.28165517241379,6.08010344827586,1.05289655172414,1.37851724137931,28.2023103448276,11.0283103448276,133.614206896552
"105","04-14",10.0175172413793,3.27558620689655,11.0142413793103,3.28644827586207,3.68644827586207,5.72055172413793,0.922241379310345,1.25837931034483,26.7847931034483,10.0375172413793,129.634275862069
"106","04-15",9.23955172413793,3.12131034482759,10.04,2.93013793103448,3.172,5.45910344827586,0.788758620689655,1.11779310344828,25.1196896551724,9.1948275862069,125.104517241379
"107","04-16",8.51772413793103,2.98844827586207,9.11531034482759,2.59368965517241,2.72037931034483,5.15372413793104,0.663551724137931,0.977586206896552,23.1331724137931,8.0701724137931,120.211931034483
"108","04-17",7.82931034482759,2.80531034482759,8.70313793103448,2.49362068965517,2.35944827586207,4.77337931034483,0.605724137931035,0.831931034482759,21.2890344827586,6.99824137931035,115.414310344828
"109","04-18",7.21327586206897,2.66644827586207,8.45220689655172,2.15579310344828,2.03520689655172,4.20379310344828,0.514793103448276,0.669655172413793,19.4468275862069,5.99920689655172,110.231793103448
"110","04-19",6.59968965517241,2.52089655172414,7.69713793103448,1.92131034482759,1.75720689655172,3.74462068965517,0.426172413793103,0.549620689655172,17.8484137931034,5.1171724137931,104.781482758621
"111","04-20",5.9,2.36513793103448,6.6628275862069,1.649,1.52172413793103,3.28513793103448,0.338275862068965,0.482655172413793,16.501275862069,4.50910344827586,99.489275862069
"112","04-21",5.24644827586207,2.25831034482759,5.90310344827586,1.81913793103448,1.26334482758621,2.86865517241379,0.254,0.445137931034483,15.2282413793103,3.8048275862069,94.1174827586207
"113","04-22",4.75596551724138,2.19775862068966,5.2488275862069,1.43451724137931,1.04889655172414,2.57872413793103,0.170620689655172,0.418068965517241,14.2157586206897,3.13568965517241,89.0981034482759
"114","04-23",4.2708275862069,2.07575862068966,4.73406896551724,1.15748275862069,0.874862068965517,2.32437931034483,0.115,0.388137931034483,13.36,2.58679310344828,83.4419655172414
"115","04-24",3.78210344827586,1.96386206896552,4.27044827586207,1.04296551724138,0.715931034482759,2.08544827586207,0.0844137931034483,0.37451724137931,12.3909310344828,2.16327586206897,78.1583793103448
"116","04-25",3.363,1.84562068965517,3.73872413793103,0.954931034482759,0.574620689655172,1.878,0.0616896551724138,0.349827586206897,11.5015172413793,1.80768965517241,73.7311034482759
"117","04-26",3.04248275862069,1.76279310344828,3.3041724137931,0.853862068965517,0.451586206896552,1.70775862068966,0.269931034482759,0.314689655172414,10.5862413793103,1.57544827586207,69.83
"118","04-27",2.79755172413793,1.668,2.95489655172414,0.776034482758621,0.329,1.56141379310345,0.155344827586207,0.260758620689655,9.94486206896552,1.41241379310345,66.0117586206896
"119","04-28",2.60051724137931,1.57906896551724,2.65493103448276,0.700827586206897,0.230931034482759,1.34644827586207,0.0595172413793103,0.214,9.05851724137931,1.27444827586207,62.9845517241379
"120","04-29",2.41368965517241,1.50231034482759,2.38113793103448,0.606344827586207,0.154413793103448,1.16086206896552,0.0113103448275862,0.192275862068966,8.24086206896552,1.07524137931034,60.4923793103448
"121","04-30",2.25593103448276,1.45548275862069,2.15396551724138,0.52848275862069,0.112724137931034,0.984862068965517,0.000758620689655172,0.150103448275862,7.51548275862069,0.975275862068966,56.8631034482759
"122","05-01",2.14775862068966,1.39910344827586,1.94937931034483,0.455241379310345,0.0816551724137931,0.869724137931035,0,0.132689655172414,6.89279310344828,0.865620689655172,53.6009655172414
"123","05-02",2.01706896551724,1.31396551724138,1.75048275862069,0.388379310344828,0.060551724137931,0.748344827586207,0,0.125206896551724,6.356,0.753689655172414,50.4426206896552
"124","05-03",1.8848275862069,1.22910344827586,1.56148275862069,0.306793103448276,0.0426551724137931,0.634241379310345,0,0.113655172413793,5.88162068965517,0.60548275862069,47.4270344827586
"125","05-04",1.74027586206897,1.14686206896552,1.3828275862069,0.224344827586207,0.0271379310344828,0.531275862068965,0,0.0996896551724138,5.86648275862069,0.462241379310345,44.4948275862069
"126","05-05",1.5721724137931,1.0348275862069,1.19596551724138,0.154827586206897,0.0162413793103448,0.423344827586207,0,0.0799310344827586,5.35631034482759,0.375413793103448,41.4131379310345
"127","05-06",1.43010344827586,0.938275862068966,1.01306896551724,0.101103448275862,0.00731034482758621,0.330068965517241,0,0.0695172413793103,4.90389655172414,0.299310344827586,37.867724137931
"128","05-07",1.28803448275862,0.851413793103448,0.836655172413793,0.0621034482758621,0.00155172413793103,0.25751724137931,0,0.0613448275862069,4.44672413793103,0.216310344827586,34.5207586206897
"129","05-08",1.14327586206897,0.757655172413793,0.691413793103448,0.0398275862068966,0,0.184862068965517,0,0.0437586206896552,4.02131034482759,0.139862068965517,30.7181379310345
"130","05-09",1.00224137931034,0.696310344827586,0.536206896551724,0.0286206896551724,0,0.12451724137931,0,0.0329655172413793,3.63958620689655,0.087551724137931,26.985724137931
"131","05-10",0.870275862068966,0.641689655172414,0.403586206896552,0.0223448275862069,0,0.0827931034482759,0,0.0266551724137931,3.25820689655172,0.06,23.6766551724138
"132","05-11",0.745586206896552,0.587724137931035,0.291586206896552,0.0153448275862069,0,0.0512413793103448,0,0.0134137931034483,2.85479310344828,0.0432068965517241,20.7291034482759
"133","05-12",0.639965517241379,0.530620689655172,0.19951724137931,0.00737931034482759,0,0.0259655172413793,0,0.000379310344827586,2.46651724137931,0.0275172413793103,18.1105172413793
"134","05-13",0.554586206896552,0.468551724137931,0.122793103448276,0.00258620689655172,0,0.00944827586206897,0,0,2.08865517241379,0.0140344827586207,15.9571379310345
"135","05-14",0.472413793103448,0.428310344827586,0.0697241379310345,0.000448275862068966,0,0.0013448275862069,0,0,1.76006896551724,0.00513793103448276,14.0746896551724
"136","05-15",0.403862068965517,0.387206896551724,0.042,0,0,0,0,0,1.49713793103448,0.000586206896551724,12.4621724137931
"137","05-16",0.35351724137931,0.351241379310345,0.0209655172413793,0,0,0,0,0,1.30172413793103,0,10.9128620689655
"138","05-17",0.293448275862069,0.299689655172414,0.00893103448275862,0,0,0,0,0,1.15720689655172,0,9.6608275862069
"139","05-18",0.247620689655172,0.242862068965517,0.00210344827586207,0,0,0,0,0,1.03448275862069,0,8.54634482758621
"140","05-19",0.199655172413793,0.191620689655172,0,0,0,0,0,0,0.888551724137931,0,7.44365517241379
"141","05-20",0.173344827586207,0.152344827586207,0,0,0,0,0,0,0.757275862068965,0,6.54441379310345
"142","05-21",0.144379310344828,0.113586206896552,0,0,0,0,0,0,0.645758620689655,0,5.73334482758621
"143","05-22",0.116758620689655,0.0790344827586207,0,0,0,0,0,0,0.551965517241379,0,4.94734482758621
"144","05-23",0.0853448275862069,0.0500344827586207,0,0,0,0,0,0,0.481551724137931,0,4.22710344827586
"145","05-24",0.0615172413793103,0.0268275862068966,0,0,0,0,0,0,0.412551724137931,0,3.74486206896552
"146","05-25",0.0435862068965517,0.00951724137931035,0,0,0,0,0,0,0.359793103448276,0,3.28379310344828
"147","05-26",0.0256551724137931,0.00182758620689655,0,0,0,0,0,0,0.308413793103448,0,2.90586206896552
"148","05-27",0.0149310344827586,0,0,0,0,0,0,0,0.263620689655172,0,2.554
"149","05-28",0.00568965517241379,0,0,0,0,0,0,0,0.220206896551724,0,2.19665517241379
"150","05-29",0.000896551724137931,0,0,0,0,0,0,0,0.18748275862069,0,1.90479310344828
"151","05-30",0,0,0,0,0,0,0,0,0.156551724137931,0,1.63110344827586
"152","05-31",0,0,0,0,0,0,0,0,0.124724137931034,0,1.3321724137931
"153","06-01",0,0,0,0,0,0,0,0,0.0892068965517241,0,1.1148275862069
"154","06-02",0,0,0,0,0,0,0,0,0.066,0,0.960103448275862
"155","06-03",0,0,0,0,0,0,0,0,0.0478965517241379,0,0.822655172413793
"156","06-04",0,0,0,0,0,0,0,0,0.0351379310344828,0,0.687586206896552
"157","06-05",0,0,0,0,0,0,0,0,0.0216206896551724,0,0.57848275862069
"158","06-06",0,0,0,0,0,0,0,0,0.0108620689655172,0,0.472793103448276
