Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_catchmentexample
dd.mm.yyyy	hh.mm.ss	mm	grC	grC	m3/s
01.01.1971	00.00.00	0.0	-7.425	-7.425	0.0
02.01.1971	00.00.00	0.0	-7.925	-7.925	0.0
03.01.1971	00.00.00	0.0	-7.025	-7.025	0.0
04.01.1971	00.00.00	0.2228	-1.325	-1.325	0.0
05.01.1971	00.00.00	0.1114	1.475	1.475	0.0
06.01.1971	00.00.00	0.0	-5.625	-5.625	0.0
07.01.1971	00.00.00	6.3498	-6.025	-6.025	0.0
08.01.1971	00.00.00	35.8708	2.575	2.575	0.0
09.01.1971	00.00.00	4.6788	5.975	5.975	0.0
10.01.1971	00.00.00	3.1192	6.175	6.175	0.0
11.01.1971	00.00.00	0.0	4.875	4.875	0.0
12.01.1971	00.00.00	0.0	3.075	3.075	0.0
13.01.1971	00.00.00	0.0	1.775	1.775	0.0
14.01.1971	00.00.00	0.0	-0.225	-0.225	0.0
15.01.1971	00.00.00	0.0	-1.325	-1.325	0.0
16.01.1971	00.00.00	0.0	0.475	0.475	0.0
17.01.1971	00.00.00	0.3342	0.875	0.875	0.0
18.01.1971	00.00.00	2.5622	2.975	2.975	0.0
19.01.1971	00.00.00	2.228	3.875	3.875	0.0
20.01.1971	00.00.00	23.2826	3.275	3.275	0.0
21.01.1971	00.00.00	12.5882	3.175	3.175	0.0
22.01.1971	00.00.00	3.1192	2.075	2.075	0.0
23.01.1971	00.00.00	0.8912	2.075	2.075	0.0
24.01.1971	00.00.00	15.3732	2.375	2.375	0.0
25.01.1971	00.00.00	11.9198	3.775	3.775	0.0
26.01.1971	00.00.00	13.0338	4.475	4.475	0.0
27.01.1971	00.00.00	0.557	1.875	1.875	0.0
28.01.1971	00.00.00	0.0	0.975	0.975	0.0
29.01.1971	00.00.00	0.0	-0.525	-0.525	0.0
30.01.1971	00.00.00	0.0	-3.025	-3.025	0.0
31.01.1971	00.00.00	19.3836	-3.825	-3.825	0.0
01.02.1971	00.00.00	2.2705	-3.738	-3.738	0.0
02.02.1971	00.00.00	0.0	-5.338	-5.338	0.0
03.02.1971	00.00.00	3.4655	0.562	0.562	0.0
04.02.1971	00.00.00	0.0	5.562	5.562	0.0
05.02.1971	00.00.00	0.0	6.762	6.762	0.0
06.02.1971	00.00.00	0.0	6.562	6.562	0.0
07.02.1971	00.00.00	0.0	6.662	6.662	0.0
08.02.1971	00.00.00	0.0	6.762	6.762	0.0
09.02.1971	00.00.00	0.0	7.262	7.262	0.0
10.02.1971	00.00.00	0.0	4.662	4.662	0.0
11.02.1971	00.00.00	0.1195	3.562	3.562	0.0
12.02.1971	00.00.00	4.78	4.862	4.862	0.0
13.02.1971	00.00.00	32.6235	6.262	6.262	0.0
14.02.1971	00.00.00	25.4535	5.062	5.062	0.0
15.02.1971	00.00.00	23.183	2.762	2.762	0.0
16.02.1971	00.00.00	64.1715	3.762	3.762	0.0
17.02.1971	00.00.00	50.429	3.462	3.462	0.0
18.02.1971	00.00.00	21.032	2.862	2.862	0.0
19.02.1971	00.00.00	4.6605	2.962	2.962	0.0
20.02.1971	00.00.00	0.0	-0.138	-0.138	0.0
21.02.1971	00.00.00	11.711	-0.638	-0.638	0.0
22.02.1971	00.00.00	3.4655	2.462	2.462	0.0
23.02.1971	00.00.00	0.0	1.062	1.062	0.0
24.02.1971	00.00.00	0.0	2.062	2.062	0.0
25.02.1971	00.00.00	0.0	5.662	5.662	0.0
26.02.1971	00.00.00	0.0	-0.138	-0.138	0.0
27.02.1971	00.00.00	0.0	-4.538	-4.538	0.0
28.02.1971	00.00.00	0.0	-5.538	-5.538	0.0
01.03.1971	00.00.00	0.0	-4.269	-4.269	0.0
02.03.1971	00.00.00	0.0	-6.369	-6.369	0.0
03.03.1971	00.00.00	0.4968	-6.269	-6.269	0.0
04.03.1971	00.00.00	0.0	-8.369	-8.369	0.0
05.03.1971	00.00.00	0.0	-9.769	-9.769	0.0
06.03.1971	00.00.00	0.0	-6.669	-6.669	0.0
07.03.1971	00.00.00	0.0	-1.569	-1.569	0.0
08.03.1971	00.00.00	0.0	4.431	4.431	0.0
09.03.1971	00.00.00	0.1242	6.731	6.731	0.0
10.03.1971	00.00.00	0.0	1.631	1.631	0.0
11.03.1971	00.00.00	1.6146	-1.869	-1.869	0.0
12.03.1971	00.00.00	1.6146	-2.169	-2.169	0.0
13.03.1971	00.00.00	14.283	0.631	0.631	0.0
14.03.1971	00.00.00	0.0	4.931	4.931	0.0
15.03.1971	00.00.00	4.7196	3.931	3.931	0.0
16.03.1971	00.00.00	5.0922	3.931	3.931	0.0
17.03.1971	00.00.00	27.6966	4.231	4.231	0.0
18.03.1971	00.00.00	4.347	3.631	3.631	0.0
19.03.1971	00.00.00	8.1972	3.131	3.131	0.0
20.03.1971	00.00.00	37.0116	3.031	3.031	0.0
21.03.1971	00.00.00	0.0	4.031	4.031	0.0
22.03.1971	00.00.00	0.0	2.631	2.631	0.0
23.03.1971	00.00.00	0.0	1.131	1.131	0.0
24.03.1971	00.00.00	5.0922	1.031	1.031	0.0
25.03.1971	00.00.00	3.4776	4.931	4.931	0.0
26.03.1971	00.00.00	0.0	5.031	5.031	0.0
27.03.1971	00.00.00	0.0	3.831	3.831	0.0
28.03.1971	00.00.00	0.0	1.131	1.131	0.0
29.03.1971	00.00.00	0.0	0.731	0.731	0.0
30.03.1971	00.00.00	0.0	3.331	3.331	0.0
31.03.1971	00.00.00	0.0	2.531	2.531	0.0
01.04.1971	00.00.00	0.7742	3.767	3.767	0.0
02.04.1971	00.00.00	6.3042	4.667	4.667	0.0
03.04.1971	00.00.00	0.2212	6.067	6.067	0.0
04.04.1971	00.00.00	0.0	6.367	6.367	0.0
05.04.1971	00.00.00	0.0	5.767	5.767	0.0
06.04.1971	00.00.00	0.0	5.067	5.067	0.0
07.04.1971	00.00.00	2.1014	6.067	6.067	0.0
08.04.1971	00.00.00	6.1936	6.667	6.667	0.0
09.04.1971	00.00.00	0.0	6.867	6.867	0.0
10.04.1971	00.00.00	0.0	8.167	8.167	0.0
11.04.1971	00.00.00	0.0	7.467	7.467	0.0
12.04.1971	00.00.00	0.0	8.367	8.367	0.0
13.04.1971	00.00.00	0.0	10.467	10.467	0.0
14.04.1971	00.00.00	0.0	8.967	8.967	0.0
15.04.1971	00.00.00	0.0	8.967	8.967	0.0
16.04.1971	00.00.00	0.0	9.067	9.067	0.0
17.04.1971	00.00.00	3.318	6.467	6.467	0.0
18.04.1971	00.00.00	2.1014	6.767	6.767	0.0
19.04.1971	00.00.00	5.8618	7.867	7.867	0.0
20.04.1971	00.00.00	0.3318	7.967	7.967	0.0
21.04.1971	00.00.00	0.0	7.867	7.867	0.0
22.04.1971	00.00.00	0.0	8.367	8.367	0.0
23.04.1971	00.00.00	0.0	9.167	9.167	0.0
24.04.1971	00.00.00	0.0	8.967	8.967	0.0
25.04.1971	00.00.00	0.0	6.867	6.867	0.0
26.04.1971	00.00.00	5.7512	4.267	4.267	0.0
27.04.1971	00.00.00	0.0	3.567	3.567	0.0
28.04.1971	00.00.00	0.3318	4.167	4.167	0.0
29.04.1971	00.00.00	1.7696	4.267	4.267	0.0
30.04.1971	00.00.00	0.0	5.367	5.367	0.0
01.05.1971	00.00.00	0.0	7.11	7.11	0.0
02.05.1971	00.00.00	0.0	8.01	8.01	0.0
03.05.1971	00.00.00	0.0	10.61	10.61	0.0
04.05.1971	00.00.00	0.0	11.71	11.71	0.0
05.05.1971	00.00.00	0.0	12.41	12.41	0.0
06.05.1971	00.00.00	0.0	11.61	11.61	0.0
07.05.1971	00.00.00	0.0	12.81	12.81	0.0
08.05.1971	00.00.00	0.0	13.41	13.41	0.0
09.05.1971	00.00.00	1.3272	14.81	14.81	0.0
10.05.1971	00.00.00	0.0	15.81	15.81	0.0
11.05.1971	00.00.00	0.1106	14.41	14.41	0.0
12.05.1971	00.00.00	0.0	16.11	16.11	0.0
13.05.1971	00.00.00	0.3318	14.71	14.71	0.0
14.05.1971	00.00.00	0.0	15.81	15.81	0.0
15.05.1971	00.00.00	0.0	15.21	15.21	0.0
