"","DayMonth","delta_cnrmcclm","delta_cnrmrca","delta_ecearthcclm","delta_ecearthhirham","delta_ecearthracmo","delta_ecearthrca","delta_hadgemrca","delta_ipslrca","delta_mpicclm","delta_mpirca","Baseline"
"35","02-04",68.7833448275862,87.2543103448276,68.2763103448276,74.1188620689655,55.610724137931,75.7550344827586,66.206275862069,52.5356896551724,72.753,91.4868620689655,157.339413793103
"36","02-05",69.1947586206897,87.310275862069,67.8880344827586,74.6530689655172,56.3300689655172,75.495724137931,66.4903103448276,52.5144827586207,72.320724137931,91.716,158.578862068966
"37","02-06",69.6104827586207,87.417275862069,67.486275862069,75.0148620689655,56.7256206896552,75.4038620689655,66.515724137931,52.5086896551724,72.0534137931034,92.0029655172414,159.118
"38","02-07",68.9662413793103,86.6612413793103,66.4856896551724,74.5949655172414,56.4405517241379,74.5594827586207,65.9780344827586,51.854724137931,71.1716206896552,91.5271034482759,161.998793103448
"39","02-08",69.0641379310345,86.6979655172414,66.4260344827586,74.6044137931034,56.5223793103448,74.5609655172414,65.921724137931,51.8998275862069,71.1406896551724,91.5305172413793,165.546931034483
"40","02-09",69.4644482758621,86.9712413793103,66.498275862069,75.0178965517241,56.9619310344828,74.7528275862069,66.2983103448276,52.0668965517241,71.2419310344828,91.9174137931034,167.780689655172
"41","02-10",73.673724137931,91.1554137931034,69.0539310344828,79.0001034482759,60.5746551724138,78.2286896551724,69.6635862068966,55.0400344827586,74.1021379310345,96.0246896551724,170.794551724138
"42","02-11",75.1704137931034,92.3291379310345,69.5244827586207,81.1369655172414,62.3191034482759,78.9883103448276,71.3038275862069,55.765724137931,74.5408275862069,98.0133793103448,174.143965517241
"43","02-12",78.4992068965517,95.6283793103448,71.4988275862069,84.1169310344828,64.979275862069,81.8049655172414,73.7316206896552,58.1170689655172,76.8074827586207,101.184896551724,176.071103448276
"44","02-13",79.2500344827586,96.0815517241379,71.052275862069,85.4075862068966,65.8416206896552,81.6843448275862,74.5983103448276,58.068,76.5038620689655,102.412310344828,177.041827586207
"45","02-14",80.6448620689655,97.4540344827586,71.8688275862069,86.9625172413793,67.1581034482759,82.6626206896552,75.807,58.9635862068966,77.1869655172414,103.997793103448,177.29524137931
"46","02-15",80.6858965517241,97.339,71.4286896551724,87.1436206896552,67.2566896551724,82.3731724137931,75.8658620689655,58.8320689655172,76.9353793103448,104.247724137931,179.134551724138
"47","02-16",79.6273793103448,96.1326551724138,69.9790689655172,86.3905172413793,66.5146206896552,81.1049310344828,75.0526206896552,57.7688965517241,75.7197586206897,103.428896551724,181.316551724138
"48","02-17",79.5459310344828,95.9004827586207,69.1398275862069,86.6065172413793,66.6986896551724,80.5793103448276,75.218724137931,57.4458275862069,75.180275862069,103.557482758621,182.192482758621
"49","02-18",83.4362068965517,99.5926896551724,71.861275862069,90.6646896551724,70.372275862069,83.848724137931,78.6660344827586,60.2781034482759,77.9913448275862,107.724517241379,181.150896551724
"50","02-19",84.124724137931,100.216655172414,72.0978275862069,91.2645862068966,70.7854137931034,84.2825517241379,79.1886551724138,60.6180689655172,78.2493103448276,108.368310344828,182.500862068966
"51","02-20",83.6007931034483,99.6878620689655,71.4677586206897,90.8905862068966,70.4165172413793,83.6884827586207,78.8064482758621,60.0517931034483,77.6696896551724,108.100689655172,182.491068965517
"52","02-21",82.6566551724138,98.6419310344828,70.3508620689655,89.9054137931034,69.495,82.592724137931,77.7761379310345,59.1181724137931,76.5744482758621,107.094,183.07424137931
"53","02-22",82.4677586206897,98.2982413793103,69.4942413793103,89.5998620689655,69.3061379310345,82.0304482758621,77.2938620689655,58.7864482758621,75.8044827586207,106.714310344828,184.650482758621
"54","02-23",82.3887931034483,98.0681379310345,68.8181034482759,89.809,69.6577931034483,81.4484137931035,77.4670344827586,58.5053103448276,75.195724137931,106.806172413793,185.991655172414
"55","02-24",83.0458965517241,98.2591724137931,68.3315862068965,90.7291034482759,70.5623793103448,81.3525862068965,78.1171034482759,58.6087931034483,74.942724137931,107.608275862069,187.276413793103
"56","02-25",83.4449655172414,98.4395172413793,68.3303103448276,91.0975862068966,71.1672413793103,81.3793793103448,78.4085517241379,58.9106551724138,74.8938620689655,107.866517241379,186.223310344828
"57","02-26",86.0762413793103,100.574103448276,69.384724137931,93.6075862068966,73.6240689655172,83.1362068965517,80.4148965517241,60.6560689655172,76.3840344827586,110.367827586207,187.578482758621
"58","02-27",85.4780689655172,99.9525172413793,68.4063103448276,93.1551379310345,73.1870344827586,82.4730689655172,79.8227931034483,59.8361379310345,75.5883103448276,109.921206896552,188.654655172414
"59","02-28",85.6929310344828,99.7958965517241,67.8687586206897,93.4584827586207,73.3272413793104,82.2031379310345,79.9320344827586,59.5511034482759,75.2326551724138,109.987137931034,187.963586206897
"61","03-01",81.9805172413793,96.3938275862069,65.4830344827586,90.7385862068966,70.4444482758621,79.0726896551724,76.0639655172414,58.1336896551724,75.1157586206897,108.245551724138,193.825931034483
"62","03-02",81.2150689655172,95.9912068965517,65.2874827586207,90.2623793103448,69.9265517241379,78.7562413793103,75.1614137931034,58.196,75.268,108.010206896552,195.329344827586
"63","03-03",82.1039310344828,97.9572413793103,66.8273103448276,92.9893448275862,71.735724137931,80.4828275862069,75.9396206896552,60.6124137931034,78.3679655172414,110.895137931034,198.567103448276
"64","03-04",82.1476206896552,99.2288275862069,67.867275862069,95.5346896551724,73.0736896551724,81.5223448275862,75.9729310344828,63.1619310344828,81.8288965517241,113.692068965517,198.932620689655
"65","03-05",83.7214137931035,102.640517241379,70.476724137931,99.8592413793103,76.4280689655172,84.2244137931035,76.8599310344828,66.6890689655172,85.9645862068966,117.771724137931,199.645620689655
"66","03-06",80.8258620689655,100.270344827586,68.3459655172414,98.0393793103448,74.4127931034483,81.8206206896552,73.9220689655172,65.4017931034483,85.8019310344828,116.671655172414,204.942
"67","03-07",78.0504482758621,98.1198275862069,66.4622068965517,96.1548965517241,72.2566206896552,79.5325172413793,70.738,63.8488275862069,84.9591379310345,115.159517241379,206.038482758621
"68","03-08",76.1331379310345,96.5597931034483,65.1973448275862,95.0915172413793,71.086,77.8241724137931,69.0263103448276,63.1524137931034,84.7621034482759,114.394482758621,208.165896551724
"69","03-09",73.5651724137931,93.8620344827586,63.0166206896552,93.0411724137931,68.828275862069,75.2328620689655,66.3406551724138,61.7368965517241,84.1152068965517,112.908034482759,209.430655172414
"70","03-10",71.3724482758621,91.7562068965517,61.3480344827586,91.2886551724138,67.0822068965517,73.326724137931,64.1078275862069,60.6952068965517,83.468275862069,111.713896551724,208.602862068966
"71","03-11",70.2613793103448,90.7932068965517,60.8092068965517,91.1193448275862,66.4970344827586,72.4354482758621,62.8006206896552,61.0544482758621,84.7361379310345,112.118344827586,209.731379310345
"72","03-12",69.8804137931034,90.8454137931034,60.700724137931,91.3440689655172,66.6855172413793,72.4423448275862,62.669724137931,61.4699655172414,85.5927931034483,112.503275862069,208.749344827586
"73","03-13",69.8136206896552,91.3100344827586,60.973,92.2436206896552,67.3020344827586,72.8831034482759,62.9207586206897,62.3765517241379,86.6097586206897,113.369827586207,210.591965517241
"74","03-14",67.8224827586207,89.4082068965517,59.2989310344828,90.4853448275862,65.6599310344828,71.0091724137931,60.919275862069,61.2739655172414,86.0134137931035,112.173,211.89824137931
"75","03-15",67.195724137931,88.9422068965517,59.0569655172414,90.5383448275862,65.5072068965517,70.4148620689655,59.7228275862069,61.6935172413793,86.9031379310345,112.750413793103,211.65175862069
"76","03-16",65.8181724137931,87.5473103448276,57.8680344827586,89.5265862068966,64.5563793103448,69.0873793103448,58.247,61.1846551724138,86.8571379310345,112.028586206897,209.631
"77","03-17",64.515275862069,86.2568620689655,56.810724137931,88.5603448275862,63.5306551724138,67.7882068965517,56.8037931034483,61.0625172413793,87.8386896551724,112.057689655172,208.966586206897
"78","03-18",63.6975517241379,85.1683448275862,55.9936896551724,87.4587931034483,62.6852413793103,66.9766551724138,56.121275862069,60.049275862069,86.9562413793103,110.596655172414,206.558793103448
"79","03-19",63.9879310344828,85.649275862069,56.3673103448276,87.9889310344828,63.4055172413793,67.5512413793103,56.5704137931034,60.8388620689655,88.2944482758621,111.344103448276,203.576379310345
"80","03-20",63.555,85.2813793103448,56.0139310344828,87.4304137931035,63.2688965517241,67.3007586206896,56.2629310344828,60.5707931034483,87.5840344827586,110.468034482759,200.529137931034
"81","03-21",63.0474137931034,84.9945172413793,55.7669655172414,87.4283103448276,63.2599655172414,67.0278620689655,55.6773448275862,60.8301724137931,88.0477931034483,110.678827586207,198.187724137931
"82","03-22",62.6488275862069,85.1280344827586,55.8276551724138,87.86,63.6934827586207,67.0434482758621,55.3243103448276,61.394275862069,89.0795862068966,111.30675862069,195.624689655172
"83","03-23",63.1850344827586,86.2471379310345,56.7331379310345,89.5558275862069,64.9446206896552,68.4089655172414,56.2991034482759,63.0697931034483,91.3869655172414,113.212482758621,194.093310344828
"84","03-24",61.2779655172414,84.5316551724138,55.239,88.2404827586207,63.5590344827586,66.714,54.4381379310345,62.6825517241379,91.8191034482759,112.864896551724,192.410068965517
"85","03-25",59.2957586206897,82.7385517241379,53.6995862068966,86.9858620689655,62.0078965517241,65.0797586206897,52.4965517241379,61.844275862069,91.529724137931,111.902793103448,189.717586206897
"86","03-26",59.8691379310345,84.0199655172414,54.7560344827586,88.3693103448276,63.4295517241379,66.2416551724138,53.2497586206897,63.0938965517241,92.8017586206897,112.821034482759,186.931620689655
"87","03-27",57.9710689655172,82.2206551724138,53.1640689655172,86.59,61.7647586206897,64.5037586206897,51.2212068965517,62.0859310344828,92.5091724137931,111.830793103448,185.390413793103
"88","03-28",56.4306206896552,81.1199655172414,52.1609310344828,85.4503793103448,60.811724137931,63.1116896551724,49.6597586206897,61.3387586206897,93.3043103448276,111.550931034483,182.316586206897
"89","03-29",54.2315517241379,78.5615172413793,50.1141379310345,83.0815862068965,58.5035172413793,60.7604482758621,47.1716551724138,59.5638620689655,91.6344482758621,109.327482758621,180.317724137931
"90","03-30",51.8029310344828,75.7978275862069,47.9830344827586,80.327724137931,56.0962068965517,58.2123103448276,44.4962068965517,57.5326206896552,89.7058620689655,106.978862068966,177.870275862069
"91","03-31",49.4046551724138,73.131,45.8374137931034,77.4416896551724,53.632724137931,55.7632068965517,42.12,55.2516206896552,87.512724137931,104.347793103448,176.262
"92","04-01",47.4183103448276,70.5137586206897,44.2561724137931,74.6104482758621,50.075275862069,51.8097586206897,38.9884137931034,51.7038620689655,85.6709655172414,99.7794137931034,173.042
"93","04-02",46.4331379310345,69.0290344827586,43.7406896551724,72.4408965517241,46.659,48.0081034482759,35.9099310344828,48.8652413793103,84.2875862068965,96.4394137931035,170.758724137931
"94","04-03",43.805,65.8455172413793,41.5898275862069,69.3018275862069,42.9987586206897,44.2013103448276,32.8036551724138,45.3168965517241,81.9972068965517,91.8291724137931,168.424103448276
