"","DayMonth","delta_cnrmcclm","delta_cnrmrca","delta_ecearthcclm","delta_ecearthhirham","delta_ecearthracmo","delta_ecearthrca","delta_hadgemrca","delta_ipslrca","delta_mpicclm","delta_mpirca","Baseline"
"141","05-20",0.442310344827586,0.592965517241379,0.478137931034483,0.0118275862068966,0.507586206896552,0.0586896551724138,0,0.186241379310345,2.24324137931034,0.858724137931034,6.54441379310345
"142","05-21",0.340068965517241,0.462206896551724,0.364413793103448,0.00258620689655172,0.388724137931034,0.0321379310344828,0,0.121448275862069,1.86520689655172,0.670620689655172,5.73334482758621
"143","05-22",0.251068965517241,0.361068965517241,0.266172413793103,0,0.290620689655172,0.0135172413793103,0,0.0706551724137931,1.54741379310345,0.514241379310345,4.94734482758621
"144","05-23",0.173137931034483,0.273103448275862,0.178586206896552,0,0.203620689655172,0.00189655172413793,0,0.0320689655172414,1.2618275862069,0.37451724137931,4.22710344827586
"145","05-24",0.122379310344828,0.211206896551724,0.11551724137931,0,0.141344827586207,0,0,0.0121034482758621,1.01789655172414,0.263,3.74486206896552
"146","05-25",0.0864827586206897,0.161620689655172,0.0698275862068966,0,0.095,0,0,0.00262068965517241,0.794206896551724,0.17348275862069,3.28379310344828
"147","05-26",0.0597241379310345,0.12051724137931,0.0440344827586207,0,0.0642068965517241,0,0,0,0.621172413793103,0.113103448275862,2.90586206896552
"148","05-27",0.0346206896551724,0.0808275862068965,0.022448275862069,0,0.037,0,0,0,0.459862068965517,0.0638275862068965,2.554
"149","05-28",0.0152758620689655,0.0473448275862069,0.00731034482758621,0,0.0161379310344828,0,0,0,0.343379310344828,0.0292758620689655,2.19665517241379
"150","05-29",0.00348275862068966,0.0222068965517241,0.000379310344827586,0,0.00355172413793103,0,0,0,0.241896551724138,0.00906896551724138,1.90479310344828
