Date	Baseline	corre_cnrmcclm	corre_cnrmrca	corre_ecearthcclm	corre_ecearthhirham	corre_ecearthracmo	corre_ecearthrca	corre_hadgemrca	corre_ipslrca	corre_mpicclm	corre_mpirca
2071-09-02	0	0	0	0	0	0	0	0	0	0	0
2071-09-03	0	0	0	0	0	0	0	0	0	0	0
2071-09-04	0	0	0	0	0	0	0	0	0	0	0
2071-09-05	0	0	0	0	0	0	0	0	0	0	0
2071-09-06	0	0	0	0	0	0	0	0	0	0	0
2071-09-07	0	0	0	0	0	0	0	0	0	0	0
2071-09-08	0	0	0	0	0	0	0	0	0	0	0
2071-09-09	0	0	0	0	0	0	0	0	0	0	0
2071-09-10	0	0	0	0	0	0	0	0	0	0	0
2071-09-11	0	0	0	0	0	0	0	0	0	0	0
2071-09-12	0	0	0	0	0	0	0	0	0	0	0
2071-09-13	0	0	0	0	0	0	0	0	0	0	0
2071-09-14	0	0	0	0	0	0	0	0	0	0	0
2071-09-15	0	0	0	0	0	0	0	0	0	0	0
2071-09-16	0	0	0	0	0	0	0	0	0	0	0
2071-09-17	0	0	0	0	0	0	0	0	0	0	0
2071-09-18	0	0	0	0	0	0	0	0	0	0	0
2071-09-19	0	0	0	0	0	0	0	0	0	0	0
2071-09-20	0	0	0	0	0	0	0	0	0	0	0
2071-09-21	0	0	0	0	0	0	0	0	0	0	0
2071-09-22	0	0	0	0	0	0	0	0	0	0	0
2071-09-23	0	0	0	0	0	0	0	0	0	0	0
2071-09-24	0	0	0	0	0	0	0	0	0	0	0
2071-09-25	0	0	0	0	0	0	0	0	0	0	0
2071-09-26	0	0	0	0	0	0	0	0	0	0	0
2071-09-27	0	0	0	0	0	0	0	0	0	0	0
2071-09-28	0	0	0	0	0	0	0	0	0	0	0
2071-09-29	0	0	0	0	0	0	0	0	0	0	0
2071-09-30	0	0	0	0	0	0	0	0	0	0	0
2071-10-01	0	0	0	0	0	0	0	0	0	0	0
2071-10-02	0	0	0	0	0	0	0	0	0	0	0
2071-10-03	0	0	0	0	0	0	0	0	0	0	0
2071-10-04	0	0	0	0	0	0	0	0	0	0	0
2071-10-05	0	0	0	0	0	0	0	0	0	0	0
2071-10-06	0	0	0	0	0	0	0	0	0	0	0
2071-10-07	0	0	0	0	0	0	0	0	0	0	0
2071-10-08	0	0	0	0	0	0	0	0	0	0	0
2071-10-09	0	0	0	0	0	0	0	0	0	0	0
2071-10-10	0	0	0	0	0	0	0	0	0	0	0
2071-10-11	0	0	0	0	0	0	0	0	0	0	0
2071-10-12	0	0	0	0	0	0	0	0	0	0	0
2071-10-13	0	0	0	0	0	0	0	0	0	0	0
2071-10-14	0	0	0	0	0	0	0	0	0	0	0
2071-10-15	0	0	0	0	0	0	0	0	0	0	0
2071-10-16	0	0	0	0	0	0	0	0	0	0	0
2071-10-17	0	0	0	0	0	0	0	0	0	0	0
2071-10-18	0	0	0	0	0	0	0	0	0	0	0
2071-10-19	0	0	0	0	0	0	0	0	0	0	0
2071-10-20	0	0	0	0	0	0	0	0	0	0	0
2071-10-21	0	0	0	0	0	0	0	0	0	0	0
2071-10-22	0	0	0	0	0	0	0	0	0	0	0
2071-10-23	0	0	0	0	0	0	0	0	0	8.092	0
2071-10-24	0	0	0	0	0	0	0	0	0	6.438	0
2071-10-25	0	0	0	0	0	0	0	0	0	0.809	0
2071-10-26	0	0	0	0	0	0	0	0	0	0	0
2071-10-27	0	0	0	0	0	0	0	0	0	0	0
2071-10-28	0	0	0	0	0	0	0	0	0	0	0
2071-10-29	0	0	0	0	0	0	0	0	0	0	0
2071-10-30	0	0	0	0	0	0	0	0	0	0	0
