Date	Baseline	delta_cnrmcclm	delta_cnrmrca	delta_ecearthcclm	delta_ecearthhirham	delta_ecearthracmo	delta_ecearthrca	delta_hadgemrca	delta_ipslrca	delta_mpicclm	delta_mpirca
1971-12-01	3.154	0.528	3.977	0.212	0.322	0.316	1.287	0.029	6.286	6.385	1.954
1971-12-02	3.154	0.528	3.977	0.212	0.322	0.316	1.287	0.029	6.286	6.385	1.954
1971-12-03	3.154	0.528	3.977	0.212	0.322	0.316	1.287	0.029	6.286	6.385	1.954
1971-12-04	16.47	0.351	3.447	0.024	0.07	0.073	1.113	0	5.099	5.946	1.566
1971-12-05	16.47	0.018	1.912	0	0	0	0.422	0	2.781	4.454	0.69
1971-12-06	34.934	0	0.71	0	0	0	0.009	0	1.13	2.583	0.124
1971-12-07	31.097	0	0.231	0	0	0	0	0	0.49	1.723	0
1971-12-08	36.823	0	0.899	0.285	0	0.494	0.474	0	1.038	3.092	1.312
1971-12-09	41.238	5.008	6.819	4.767	4.433	5.688	5.389	1.636	6.466	7.593	6.408
1971-12-10	39.587	0.393	1.059	0.34	0.263	0.9	0.872	0	1.433	2.818	1.258
1971-12-11	40.274	0	0.093	0	0	0.03	0.047	0	0.552	1.801	0.008
1971-12-12	40.475	0	0.08	0	0	0.009	0.028	0	0.499	1.801	0.008
1971-12-13	40.475	1.67	3.244	1.656	1.256	2.632	2.822	0.202	2.824	5.286	3.727
1971-12-14	40.475	0	0.03	0	0	0	0.025	0	0.518	2.372	0.006
1971-12-15	40.475	0	0	0	0	0	0	0	0.172	1.638	0
1971-12-16	40.563	0	0	0	0	0	0	0	0	0.718	0
1971-12-17	68.26	0	0	0	0	0	0	0	0	0.246	0
1971-12-18	76.465	0	0	0	0	0	0	0	0	0.062	0
1971-12-19	76.465	0	0	0	0	0	0	0	0	0	0
1971-12-20	76.465	0	0	0	0	0	0	0	0	0	0
1971-12-21	76.465	0	0	0	0	0	0	0	0	0	0
1971-12-22	80.815	0	0	0	0	0	0	0	0	0	0
1971-12-23	104.255	0	0	0	0	0	0	0	0	0	0
1971-12-24	103.289	0	0	0	0	0	0	0	0	0	0
1971-12-25	89.86	0	0	0	0	0	0	0	0	0	0
1971-12-26	84.537	0	0	0	0	0	0	0	0	0	0
1971-12-27	90.811	0	0	0	0	0	0	0	0	0	0
1971-12-28	90.9	0	0	0	0	0	0	0	0	0	0
1971-12-29	90.9	0	0	0	0	0	0	0	0	0	0
1971-12-30	90.989	0	0	0	0	0	0	0	0	0	0
1971-12-31	91.166	0	0	0	0	0	0	0	0	0	0
1972-01-01	95.232	0	0	0	0	0	0	0	0	0	0
1972-01-02	92.376	0	0	0	0	0	0	0	0	0	0
1972-01-03	91.092	0	0	0	0	0	0	0	0	0	0
1972-01-04	83.344	0	0	0	0	0	0	0	0	0	0
1972-01-05	86.841	6.038	6.153	5.258	4.865	5.132	5.429	5.886	5.898	4.552	5.724
1972-01-06	84.775	9.848	10.578	9.162	8.514	7.949	9.423	10.062	8.097	7.965	9.99
1972-01-07	81.606	10.197	10.933	9.465	8.794	8.185	9.736	10.401	7.947	8.228	10.32
1972-01-08	73.586	10.197	10.933	9.465	8.794	8.185	9.736	10.401	7.947	8.228	10.32
1972-01-09	65.974	10.661	11.406	9.87	9.169	8.586	10.154	10.854	8.46	8.578	10.761
1972-01-10	68.334	16.699	17.559	15.127	14.034	13.788	15.583	16.74	14.925	13.13	16.485
1972-01-11	69.707	16.699	17.559	15.127	14.034	13.763	15.583	16.74	14.647	13.13	16.485
1972-01-12	65.226	16.189	17.745	15.385	14.444	12.246	15.703	16.688	12.189	13.508	16.871
1972-01-13	63.663	15.277	19.139	16.268	15.325	8.224	17.258	17.307	6.621	14.555	18.426
1972-01-14	67.308	15.005	19.216	16.458	15.548	7.775	17.44	17.358	5.645	14.763	18.634
1972-01-15	67.308	15.005	19.216	16.458	15.548	7.775	17.44	17.358	5.645	14.763	18.634
1972-01-16	67.308	15.228	19.379	16.563	15.641	7.942	17.551	17.5	5.876	14.851	18.765
1972-01-17	61.272	19.757	23.994	20.506	19.29	11.843	21.622	21.914	10.747	18.264	23.058
1972-01-18	54.05	30.207	34.644	29.606	27.711	20.848	31.018	32.101	21.988	26.142	32.965
1972-01-19	54.026	36.129	40.679	34.763	32.483	25.95	36.342	37.873	28.359	30.606	38.579
1972-01-20	53.527	57.959	62.926	53.772	50.074	44.759	55.969	59.152	51.84	47.062	59.273
1972-01-21	52.78	66.203	71.327	60.951	56.717	51.862	63.381	67.188	60.707	53.276	67.089
1972-01-22	60.761	66.319	71.446	61.052	56.811	51.962	63.486	67.302	60.821	53.364	67.199
1972-01-23	61.738	73.454	79.236	67.8	63.137	58.233	70.407	74.683	65.906	59.253	74.608
1972-01-24	61.738	60.563	69.095	58.896	55.339	43.328	61.173	63.917	49.155	51.491	66.856
1972-01-25	61.738	77.317	92.841	76.031	71.424	51.412	78.72	83.833	47.585	66.38	85.968
1972-01-26	61.738	82.335	98.492	81.021	76.09	55.025	83.832	89.217	51.292	70.75	91.416
1972-01-27	60.849	80.564	97.653	80.981	76.364	52.605	83.515	88.4	48.267	70.983	91.626
1972-01-28	58.119	81.733	98.836	81.993	77.299	53.62	84.559	89.538	49.367	71.858	92.727
1972-01-29	72.519	81.965	99.073	82.195	77.486	53.82	84.768	89.765	49.617	72.033	92.947
1972-01-30	78.328	81.965	99.073	82.195	77.486	53.82	84.768	89.765	49.617	72.033	92.947
1972-01-31	96.59	84.984	102.149	84.824	79.919	56.421	87.482	92.707	52.865	74.309	95.809
1972-02-01	97.034	94.258	111.634	93.333	88.261	64.232	96.232	100.031	60.348	81.916	104.763
1972-02-02	112.658	102.74	120.31	101.116	95.891	71.376	104.235	106.728	67.192	88.874	112.952
1972-02-03	116.778	110.544	128.291	108.277	102.911	77.948	111.597	112.891	73.489	95.275	120.486
1972-02-04	119.281	115.746	133.612	113.036	107.591	82.33	116.506	116.999	77.687	99.542	125.509
1972-02-05	109.328	116.27	134.113	113.11	108.093	82.801	116.849	117.445	77.907	99.805	126.043
1972-02-06	96.477	116.963	134.807	113.709	108.704	83.372	117.489	117.981	78.509	100.362	126.699
1972-02-07	86.194	126.35	144.408	122.323	117.147	91.278	126.345	125.393	86.084	108.061	135.761
1972-02-08	83.459	129.856	147.994	125.54	120.301	94.231	129.653	128.162	88.913	110.937	139.146
1972-02-09	88.179	126.884	144.545	119.58	119.167	92.206	125.852	126.255	84.045	106.809	137.798
1972-02-10	87.096	119.903	135.873	108.458	114.73	85.988	116.793	120.061	73.796	97.958	132.735
1972-02-11	88.051	114.574	129.671	98.971	111.022	82.254	109.315	116.253	67.508	90.046	129.049
1972-02-12	80.943	118.523	133.619	99.946	114.247	85.118	112.347	118.589	69.721	92.773	132.299
1972-02-13	91.041	135.604	148.389	103.774	127.126	97.235	123.717	129.276	78.842	101.651	146.729
1972-02-14	93.559	131.111	141.823	94.217	127.907	96.919	115.395	128.896	72.123	93.429	146.575
1972-02-15	96.666	129.025	138.713	87.86	126.59	95.447	111.209	126.888	69.119	89.007	145.515
1972-02-16	96.666	124.288	133.301	81.452	123.15	92.221	105.47	123.152	64.899	83.519	141.549
1972-02-17	97.198	131.052	139.036	80.818	128.703	96.553	109.071	128.14	67.532	85.664	147.263
1972-02-18	97.198	130.995	138.894	79.651	129.208	96.905	108.451	128.421	67.331	85.249	147.67
1972-02-19	103.235	130.995	138.894	79.606	129.208	96.905	108.451	128.421	67.331	85.249	147.67
1972-02-20	103.235	131.036	138.856	79.086	129.31	97.001	108.332	128.51	67.412	85.38	147.782
1972-02-21	103.235	131.036	138.856	79.086	129.31	97.001	108.332	128.51	67.412	85.38	147.782
1972-02-22	107.94	131.036	138.856	79.086	129.31	97.001	108.332	128.51	67.412	85.38	147.782
1972-02-23	107.94	131.036	138.856	79.086	129.31	97.001	108.332	128.51	67.412	85.38	147.782
1972-02-24	123.707	131.036	138.856	79.086	129.31	97.001	108.332	128.51	67.412	85.38	147.782
1972-02-25	123.949	131.036	138.856	79.086	129.31	97.001	108.332	128.51	67.412	85.38	147.782
1972-02-26	131.311	131.036	138.855	78.999	129.31	97.001	108.3	128.51	67.404	85.357	147.782
1972-02-27	127.801	132.936	140.911	80.265	131.115	98.622	109.845	130.026	68.374	86.371	149.648
1972-02-28	124.039	134.263	142.254	81.364	132.336	99.765	111.239	131.097	69.327	87.528	150.958
1972-02-29	122.046	133.737	141.737	79.524	132.324	99.795	110.294	131.027	69.209	87.237	150.926
1972-03-01	138.635	133.734	141.834	79.783	132.436	99.875	110.398	131.004	69.297	87.325	151.019
1972-03-02	138.06	135.842	144.365	81.827	135.279	102.333	112.813	133.428	71.501	89.54	153.338
1972-03-03	165.192	139.143	148.482	85.124	139.735	106.276	116.898	137.561	74.939	92.996	156.956
1972-03-04	165.109	147.261	159.011	93.357	151.285	116.356	127.146	147.78	83.927	102.121	166.502
1972-03-05	165.109	194.983	226.196	153.104	233.436	180.774	184.354	180.359	143.906	163.155	230.138
1972-03-06	169.345	190.807	223.912	149.885	234.713	180.24	180.749	174.057	144.337	165.61	233.039
1972-03-07	160.406	195.018	228.735	153.824	240.776	185.127	184.979	176.071	149.192	171.578	238.557
1972-03-08	158.414	205.761	243.297	165.419	257.303	199.132	199.19	193.523	161.97	185.133	252.423
1972-03-09	156.753	209.844	248.76	169.537	264.013	204.369	204.141	197.918	167.523	191.025	258.392
1972-03-10	156.753	209.844	248.76	169.537	264.013	204.369	204.141	197.843	167.523	191.025	258.392
1972-03-11	165.62	209.844	248.76	169.537	264.013	204.369	204.141	197.843	167.523	191.025	258.392
1972-03-12	165.62	209.844	248.76	169.537	264.013	204.369	204.141	197.843	167.523	191.025	258.392
1972-03-13	164.652	209.35	248.443	169.381	263.857	204.089	203.994	197.328	167.501	191.025	258.392
1972-03-14	159.183	208.864	248.131	169.102	263.713	203.798	203.69	196.527	167.42	191.025	258.392
1972-03-15	163.863	209.02	248.369	169.332	263.942	204.02	203.871	196.508	167.613	191.202	258.577
1972-03-16	164.928	197.471	237.989	158.362	255.141	194.665	193.033	184.198	160.319	190.68	253.335
1972-03-17	163.943	184.453	225.04	147.131	242.444	182.493	180.861	170.61	149.336	182.612	242.448
1972-03-18	159.435	169.388	209.025	133.465	226.253	168.315	166.257	154.935	135.427	169.978	227.799
1972-03-19	155.072	158.158	197.406	123.937	214.505	157.899	155.745	143.467	125.904	161.172	217.203
1972-03-20	148.334	150.31	189.195	117.516	206.208	150.807	148.545	135.246	119.76	155.759	210.223
1972-03-21	140.018	143.136	181.652	111.657	198.516	144.419	141.877	127.807	114.311	150.803	203.728
1972-03-22	136.214	129.823	167.362	99.972	183.362	131.619	129.122	114.707	102.82	138.501	189.248
1972-03-23	136.152	112.99	148.758	85.078	163.39	115.263	112.724	98.726	88.368	121.421	169.312
1972-03-24	136.152	107.789	143.097	80.897	157.505	110.542	107.845	93.634	85.009	117.975	164.27
1972-03-25	136.117	102.062	136.672	76.166	150.839	105.239	102.403	88.177	81.028	113.739	158.291
1972-03-26	137.629	95.158	128.728	70.322	142.519	98.643	95.755	81.84	75.825	107.81	150.365
1972-03-27	137.187	91.364	124.641	67.271	138.441	95.339	92.448	76.695	77.534	114.311	152.277
1972-03-28	137.187	94.058	129.212	70.658	143.622	99.854	96.748	79.623	80.194	116.35	155.915
1972-03-29	137.187	92.582	127.576	69.611	142.152	98.516	95.214	78.416	79.446	115.891	154.637
1972-03-30	136.677	88.906	123.588	66.835	138.12	95.029	91.869	75.495	77.331	113.262	151.192
1972-03-31	131.846	85.617	119.651	64.33	134.048	91.71	88.757	72.603	75.414	111.351	147.709
1972-04-01	125.016	83.299	116.513	62.544	131.108	87.353	83.931	69.035	72.265	110.121	143.168
1972-04-02	122.69	79.42	111.558	59.933	126.556	80.73	76.743	63.638	67.397	109.696	135.838
1972-04-03	131.06	73.46	104.21	54.919	119.027	73.109	68.801	57.631	60.923	107.181	126.594
1972-04-04	153.445	66.103	95.123	48.921	109.109	64.118	59.726	51.134	53.311	99.011	114.788
1972-04-05	157.44	59.63	86.934	43.853	100.264	56.287	51.896	45.575	46.839	91.509	104.428
1972-04-06	157.44	54.156	79.844	39.622	92.728	49.781	45.157	40.833	41.45	86.484	95.45
1972-04-07	152.536	48.52	72.41	35.276	84.675	43.316	38.569	36.112	36.246	79.785	86.201
1972-04-08	141.838	43.403	65.64	31.476	77.361	37.673	32.728	31.876	31.653	73.564	77.809
1972-04-09	137.166	38.204	58.694	27.694	69.688	32.187	27.178	27.599	27.246	66.951	69.261
1972-04-10	133.563	34.396	53.38	25.083	63.841	28.169	23.158	24.397	24.187	62.219	62.7
1972-04-11	129.022	29.982	47.262	21.884	57.191	23.711	18.985	20.728	20.732	56.291	55.383
1972-04-12	124.294	25.216	40.464	18.338	49.582	19.1	14.908	16.836	17.13	49.241	47.295
1972-04-13	119.116	21.527	35.084	15.626	43.562	15.629	11.924	13.754	14.394	43.714	40.907
1972-04-14	116.866	19.701	32.246	14.414	40.394	13.811	10.377	12.052	13.046	41.251	37.451
1972-04-15	114.214	17.846	29.358	13.169	37.095	12.071	8.951	10.4	11.713	38.525	33.948
1972-04-16	112.735	15.548	25.908	11.531	33.091	10.074	7.366	8.548	10.1	34.92	29.84
1972-04-17	110.827	13.656	23.037	10.208	29.674	8.468	6.103	7.096	8.786	31.895	26.388
1972-04-18	106.362	12.05	20.521	9.118	26.555	7.171	5.148	5.956	7.734	29.118	23.295
1972-04-19	100.846	10.605	18.273	8.133	23.729	6.041	4.348	4.989	6.775	26.539	20.492
1972-04-20	94.969	9.52	16.577	7.411	21.6	5.217	3.757	4.243	6.038	24.622	18.366
1972-04-21	88.33	8.403	14.878	6.642	19.435	4.455	3.169	3.529	5.3	22.56	16.28
1972-04-22	82.111	7.155	12.995	5.732	17.026	3.665	2.519	2.813	4.51	20.064	14.014
1972-04-23	75.222	5.914	11.088	4.776	14.563	2.899	1.856	2.139	3.692	17.356	11.715
1972-04-24	70.585	4.975	9.582	4.027	12.649	2.255	1.316	1.58	2.989	15.179	9.891
1972-04-25	68.051	4.568	8.904	3.727	11.819	1.928	1.035	1.29	2.644	14.365	9.046
1972-04-26	63.634	3.935	7.855	3.188	10.463	1.456	0.674	0.901	2.113	12.825	7.775
1972-04-27	58.916	3.306	6.825	2.638	9.156	1.018	0.371	0.558	1.599	11.347	6.596
1972-04-28	53.882	2.947	6.252	2.336	8.466	0.768	0.212	0.368	1.303	10.651	5.932
1972-04-29	47.675	2.465	5.525	1.923	7.563	0.487	0.071	0.179	0.945	9.678	5.105
1972-04-30	40.874	1.929	4.741	1.461	6.54	0.234	0.002	0.042	0.588	8.526	4.219
1972-05-01	35.21	1.435	3.553	1.005	5.447	0.063	0	0	0.192	7.248	3.347
1972-05-02	31.144	0.951	2.441	0.583	4.408	0	0	0	0.006	5.938	2.503
1972-05-03	29.726	0.424	1.306	0.176	3.148	0	0	0	0	4.412	1.522
1972-05-04	27.833	0.08	0.464	0.001	1.978	0	0	0	0	3.005	0.707
1972-05-05	25.661	0	0.036	0	1.017	0	0	0	0	1.777	0.174
1972-05-06	22.805	0	0	0	0.41	0	0	0	0	0.933	0.001
1972-05-07	20.397	0	0	0	0.119	0	0	0	0	0.46	0
1972-05-08	18.069	0	0	0	0	0	0	0	0	0.123	0
1972-05-09	15.515	0	0	0	0	0	0	0	0	0.003	0
1972-05-10	13.402	0	0	0	0	0	0	0	0	0	0
1972-05-11	11.569	0	0	0	0	0	0	0	0	0	0
1972-05-12	10.308	0	0	0	0	0	0	0	0	0	0
1972-05-13	9.106	0	0	0	0	0	0	0	0	0	0
1972-05-14	7.464	0	0	0	0	0	0	0	0	0	0
1972-05-15	5.963	0	0	0	0	0	0	0	0	0	0
1972-05-16	4.681	0	0	0	0	0	0	0	0	0	0
1972-05-17	3.313	0	0	0	0	0	0	0	0	0	0
1972-05-18	2.55	0	0	0	0	0	0	0	0	0	0
1972-05-19	1.997	0	0	0	0	0	0	0	0	0	0
1972-05-20	1.621	0	0	0	0	0	0	0	0	0	0
1972-05-21	1.305	0	0	0	0	0	0	0	0	0	0
1972-05-22	0.991	0	0	0	0	0	0	0	0	0	0
1972-05-23	0.626	0	0	0	0	0	0	0	0	0	0
1972-05-24	0.333	0	0	0	0	0	0	0	0	0	0
1972-05-25	0.171	0	0	0	0	0	0	0	0	0	0
1972-05-26	0.064	0	0	0	0	0	0	0	0	0	0
1972-05-27	0.007	0	0	0	0	0	0	0	0	0	0
1972-05-28	0	0	0	0	0	0	0	0	0	0	0
1972-05-29	0	0	0	0	0	0	0	0	0	0	0
1972-05-30	0	0	0	0	0	0	0	0	0	0	0
1972-05-31	0	0	0	0	0	0	0	0	0	0	0
1972-06-01	0	0	0	0	0	0	0	0	0	0	0
1972-06-02	0	0	0	0	0	0	0	0	0	0	0
1972-06-03	0	0	0	0	0	0	0	0	0	0	0
1972-06-04	0	0	0	0	0	0	0	0	0	0	0
1972-06-05	0	0	0	0	0	0	0	0	0	0	0
1972-06-06	0	0	0	0	0	0	0	0	0	0	0
1972-06-07	0	0	0	0	0	0	0	0	0	0	0
1972-06-08	0	0	0	0	0	0	0	0	0	0	0
1972-06-09	0	0	0	0	0	0	0	0	0	0	0
1972-06-10	0	0	0	0	0	0	0	0	0	0	0
1972-06-11	0	0	0	0	0	0	0	0	0	0	0
1972-06-12	0	0	0	0	0	0	0	0	0	0	0
1972-06-13	0	0	0	0	0	0	0	0	0	0	0
1972-06-14	0	0	0	0	0	0	0	0	0	0	0
1972-06-15	0	0	0	0	0	0	0	0	0	0	0
1972-06-16	0	0	0	0	0	0	0	0	0	0	0
1972-06-17	0	0	0	0	0	0	0	0	0	0	0
1972-06-18	0	0	0	0	0	0	0	0	0	0	0
1972-06-19	0	0	0	0	0	0	0	0	0	0	0
1972-06-20	0	0	0	0	0	0	0	0	0	0	0
1972-06-21	0	0	0	0	0	0	0	0	0	0	0
1972-06-22	0	0	0	0	0	0	0	0	0	0	0
1972-06-23	0	0	0	0	0	0	0	0	0	0	0
1972-06-24	0	0	0	0	0	0	0	0	0	0	0
1972-06-25	0	0	0	0	0	0	0	0	0	0	0
1972-06-26	0	0	0	0	0	0	0	0	0	0	0
1972-06-27	0	0	0	0	0	0	0	0	0	0	0
1972-06-28	0	0	0	0	0	0	0	0	0	0	0
1972-06-29	0	0	0	0	0	0	0	0	0	0	0
1972-06-30	0	0	0	0	0	0	0	0	0	0	0
1972-07-01	0	0	0	0	0	0	0	0	0	0	0
1972-07-02	0	0	0	0	0	0	0	0	0	0	0
1972-07-03	0	0	0	0	0	0	0	0	0	0	0
1972-07-04	0	0	0	0	0	0	0	0	0	0	0
1972-07-05	0	0	0	0	0	0	0	0	0	0	0
1972-07-06	0	0	0	0	0	0	0	0	0	0	0
1972-07-07	0	0	0	0	0	0	0	0	0	0	0
1972-07-08	0	0	0	0	0	0	0	0	0	0	0
1972-07-09	0	0	0	0	0	0	0	0	0	0	0
1972-07-10	0	0	0	0	0	0	0	0	0	0	0
1972-07-11	0	0	0	0	0	0	0	0	0	0	0
1972-07-12	0	0	0	0	0	0	0	0	0	0	0
1972-07-13	0	0	0	0	0	0	0	0	0	0	0
1972-07-14	0	0	0	0	0	0	0	0	0	0	0
1972-07-15	0	0	0	0	0	0	0	0	0	0	0
1972-07-16	0	0	0	0	0	0	0	0	0	0	0
1972-07-17	0	0	0	0	0	0	0	0	0	0	0
1972-07-18	0	0	0	0	0	0	0	0	0	0	0
1972-07-19	0	0	0	0	0	0	0	0	0	0	0
1972-07-20	0	0	0	0	0	0	0	0	0	0	0
1972-07-21	0	0	0	0	0	0	0	0	0	0	0
1972-07-22	0	0	0	0	0	0	0	0	0	0	0
1972-07-23	0	0	0	0	0	0	0	0	0	0	0
1972-07-24	0	0	0	0	0	0	0	0	0	0	0
1972-07-25	0	0	0	0	0	0	0	0	0	0	0
1972-07-26	0	0	0	0	0	0	0	0	0	0	0
1972-07-27	0	0	0	0	0	0	0	0	0	0	0
1972-07-28	0	0	0	0	0	0	0	0	0	0	0
1972-07-29	0	0	0	0	0	0	0	0	0	0	0
1972-07-30	0	0	0	0	0	0	0	0	0	0	0
1972-07-31	0	0	0	0	0	0	0	0	0	0	0
1972-08-01	0	0	0	0	0	0	0	0	0	0	0
1972-08-02	0	0	0	0	0	0	0	0	0	0	0
1972-08-03	0	0	0	0	0	0	0	0	0	0	0
1972-08-04	0	0	0	0	0	0	0	0	0	0	0
1972-08-05	0	0	0	0	0	0	0	0	0	0	0
1972-08-06	0	0	0	0	0	0	0	0	0	0	0
1972-08-07	0	0	0	0	0	0	0	0	0	0	0
1972-08-08	0	0	0	0	0	0	0	0	0	0	0
1972-08-09	0	0	0	0	0	0	0	0	0	0	0
1972-08-10	0	0	0	0	0	0	0	0	0	0	0
1972-08-11	0	0	0	0	0	0	0	0	0	0	0
1972-08-12	0	0	0	0	0	0	0	0	0	0	0
1972-08-13	0	0	0	0	0	0	0	0	0	0	0
1972-08-14	0	0	0	0	0	0	0	0	0	0	0
1972-08-15	0	0	0	0	0	0	0	0	0	0	0
1972-08-16	0	0	0	0	0	0	0	0	0	0	0
1972-08-17	0	0	0	0	0	0	0	0	0	0	0
1972-08-18	0	0	0	0	0	0	0	0	0	0	0
1972-08-19	0	0	0	0	0	0	0	0	0	0	0
1972-08-20	0	0	0	0	0	0	0	0	0	0	0
